id;time_seconds;temperature
46056;13730400;39.35608
46057;13730700;39.42865
46058;13731000;39.46121
46059;13731300;39.47542
46060;13731600;39.48159
46061;13731900;39.54054
46062;13732200;39.62898
46063;13732500;39.57015
46064;13732800;39.52453
46065;13733100;39.50307
46066;13733400;39.53430
46067;13733700;39.74938
46068;13734000;39.82799
46069;13734300;39.83758
46070;13734600;39.83965
46071;13734900;39.84039
46072;13735200;39.84069
46073;13735500;39.87067
46074;13735800;40.08692
46075;13736100;40.32128
46076;13736400;40.44114
46077;13736700;40.47731
46078;13737000;40.35783
46079;13737300;40.14102
46080;13737600;40.00864
46081;13737900;40.07215
46082;13738200;40.29640
46083;13738500;40.53867
46084;13738800;40.43377
46085;13739100;40.23866
46086;13739400;40.09506
46087;13739700;40.36569
46088;13740000;40.78029
46089;13740300;40.98006
46090;13740600;40.83311
46091;13740900;40.63885
46092;13741200;40.41744
46093;13741500;40.33848
46094;13741800;40.44234
46095;13742100;40.63491
46096;13742400;40.85260
46097;13742700;41.04551
46098;13743000;41.17046
46099;13743300;41.34989
46100;13743600;41.38479
46101;13743900;41.11813
46102;13744200;40.82088
46103;13744500;40.67133
46104;13744800;40.76207
46105;13745100;40.98447
46106;13745400;41.11377
46107;13745700;41.17259
46108;13746000;41.19837
46109;13746300;41.20960
46110;13746600;41.28158
46111;13746900;41.42017
46112;13747200;41.49720
46113;13747500;41.53095
46114;13747800;41.45381
46115;13748100;41.22352
46116;13748400;41.03767
46117;13748700;40.94781
46118;13749000;40.88705
46119;13749300;40.73739
46120;13749600;40.62794
46121;13749900;40.57649
46122;13750200;40.55382
46123;13750500;40.55930
46124;13750800;40.68226
46125;13751100;40.78778
46126;13751400;40.91759
46127;13751700;41.07289
46128;13752000;41.15389
46129;13752300;41.19018
46130;13752600;41.20600
46131;13752900;41.21287
46132;13753200;41.21585
46133;13753500;41.21715
46134;13753800;41.21771
46135;13754100;41.21795
46136;13754400;41.21802
46137;13754700;41.21802
46138;13755000;41.21802
46139;13755300;41.21802
46140;13755600;41.21802
46141;13755900;41.21802
46142;13756200;41.21802
46143;13756500;41.20353
46144;13756800;41.07707
46145;13757100;40.96925
46146;13757400;40.91775
46147;13757700;40.89489
46148;13758000;40.83756
46149;13758300;40.69374
46150;13758600;40.60688
46151;13758900;40.56713
46152;13759200;40.54975
46153;13759500;40.54220
46154;13759800;40.52680
46155;13760100;40.39776
46156;13760400;40.28172
46157;13760700;40.22570
46158;13761000;40.20094
46159;13761300;40.19015
46160;13761600;40.15490
46161;13761900;40.01561
46162;13762200;39.92000
46163;13762500;39.87552
46164;13762800;39.80551
46165;13763100;39.65203
46166;13763400;39.56061
46167;13763700;39.51881
46168;13764000;39.48296
46169;13764300;39.34129
46170;13764600;39.22785
46171;13764900;39.17393
46172;13765200;39.10701
46173;13765500;38.95196
46174;13765800;38.85597
46175;13766100;38.81168
46176;13766400;38.73924
46177;13766700;38.58592
46178;13767000;38.49579
46179;13767300;38.45460
46180;13767600;38.43661
46181;13767900;38.42880
46182;13768200;38.42541
46183;13768500;38.41953
46184;13768800;38.30949
46185;13769100;38.18240
46186;13769400;38.11859
46187;13769700;38.09020
46188;13770000;38.07778
46189;13770300;38.07239
46190;13770600;38.07005
46191;13770900;38.06904
46192;13771200;38.06860
46193;13771500;38.06842
46194;13771800;38.06834
46195;13772100;38.06833
46196;13772400;38.06833
46197;13772700;38.06833
46198;13773000;38.06833
46199;13773300;38.06833
46200;13773600;38.06833
46201;13773900;38.06833
46202;13774200;38.06833
46203;13774500;38.06833
46204;13774800;38.06833
46205;13775100;38.06833
46206;13775400;38.06833
46207;13775700;38.06833
46208;13776000;38.06833
46209;13776300;38.06833
46210;13776600;38.06833
46211;13776900;38.06833
46212;13777200;38.06833
46213;13777500;38.06833
46214;13777800;38.06833
46215;13778100;38.04826
46216;13778400;37.91213
46217;13778700;37.80441
46218;13779000;37.75343
46219;13779300;37.73095
46220;13779600;37.72122
46221;13779900;37.71697
46222;13780200;37.71513
46223;13780500;37.71433
46224;13780800;37.71398
46225;13781100;37.71384
46226;13781400;37.71378
46227;13781700;37.71378
46228;13782000;37.71378
46229;13782300;37.71378
46230;13782600;37.71378
46231;13782900;37.71378
46232;13783200;37.71378
46233;13783500;37.71378
46234;13783800;37.71378
46235;13784100;37.71378
46236;13784400;37.71378
46237;13784700;37.71378
46238;13785000;37.71378
46239;13785300;37.71378
46240;13785600;37.71378
46241;13785900;37.71378
46242;13786200;37.71378
46243;13786500;37.71378
46244;13786800;37.71378
46245;13787100;37.71378
46246;13787400;37.71378
46247;13787700;37.71378
46248;13788000;37.71378
46249;13788300;37.71378
46250;13788600;37.71378
46251;13788900;37.71378
46252;13789200;37.71378
46253;13789500;37.71378
46254;13789800;37.71357
46255;13790100;37.63751
46256;13790400;37.50064
46257;13790700;37.42583
46258;13791000;37.39206
46259;13791300;37.37729
46260;13791600;37.37089
46261;13791900;37.36812
46262;13792200;37.36691
46263;13792500;37.36639
46264;13792800;37.36617
46265;13793100;37.36607
46266;13793400;37.36606
46267;13793700;37.36606
46268;13794000;37.36606
46269;13794300;37.36606
46270;13794600;37.36606
46271;13794900;37.36606
46272;13795200;37.36606
46273;13795500;37.36606
46274;13795800;37.36606
46275;13796100;37.36606
46276;13796400;37.36606
46277;13796700;37.36606
46278;13797000;37.36606
46279;13797300;37.36606
46280;13797600;37.36606
46281;13797900;37.36606
46282;13798200;37.36606
46283;13798500;37.36606
46284;13798800;37.36606
46285;13799100;37.36606
46286;13799400;37.36606
46287;13799700;37.36606
46288;13800000;37.36606
46289;13800300;37.36606
46290;13800600;37.36606
46291;13800900;37.37108
46292;13801200;37.48055
46293;13801500;37.60349
46294;13801800;37.66505
46295;13802100;37.69246
46296;13802400;37.70438
46297;13802700;37.70956
46298;13803000;37.73329
46299;13803300;37.87157
46300;13803600;37.97827
46301;13803900;38.02868
46302;13804200;38.05093
46303;13804500;38.06063
46304;13804800;38.06486
46305;13805100;38.06670
46306;13805400;38.06749
46307;13805700;38.06784
46308;13806000;38.06798
46309;13806300;38.10785
46310;13806600;38.25193
46311;13806900;38.34554
46312;13807200;38.38897
46313;13807500;38.40803
46314;13807800;38.41630
46315;13808100;38.41989
46316;13808400;38.42145
46317;13808700;38.42213
46318;13809000;38.42242
46319;13809300;38.43934
46320;13809600;38.57282
46321;13809900;38.68330
46322;13810200;38.73602
46323;13810500;38.75931
46324;13810800;38.76944
46325;13811100;38.77383
46326;13811400;38.77573
46327;13811700;38.78593
46328;13812000;38.90910
46329;13812300;39.02819
46330;13812600;39.08622
46331;13812900;39.11192
46332;13813200;39.12316
46333;13813500;39.12803
46334;13813800;39.13015
46335;13814100;39.13107
46336;13814400;39.13146
46337;13814700;39.13164
46338;13815000;39.13166
46339;13815300;39.13166
46340;13815600;39.13166
46341;13815900;39.13166
46342;13816200;39.13166
46343;13816500;39.13166
46344;13816800;39.13166
46345;13817100;39.13166
46346;13817400;39.13166
46347;13817700;39.13166
46348;13818000;39.13166
46349;13818300;39.13166
46350;13818600;39.13166
46351;13818900;39.13166
46352;13819200;39.13166
46353;13819500;39.13166
46354;13819800;39.13166
46355;13820100;39.13166
46356;13820400;39.13166
46357;13820700;39.13166
46358;13821000;39.13166
46359;13821300;39.13166
46360;13821600;39.13166
46361;13821900;39.13166
46362;13822200;39.13166
46363;13822500;39.13166
46364;13822800;39.13166
46365;13823100;39.13166
46366;13823400;39.13166
46367;13823700;39.13166
46368;13824000;39.13166
46369;13824300;39.13166
46370;13824600;39.13166
46371;13824900;39.13166
46372;13825200;39.13166
46373;13825500;39.13166
46374;13825800;39.13166
46375;13826100;39.13166
46376;13826400;39.13166
46377;13826700;39.13166
46378;13827000;39.13166
46379;13827300;39.13166
46380;13827600;39.13166
46381;13827900;39.13166
46382;13828200;39.13166
46383;13828500;39.13166
46384;13828800;39.13166
46385;13829100;39.13166
46386;13829400;39.13166
46387;13829700;39.13166
46388;13830000;39.13166
46389;13830300;39.13166
46390;13830600;39.13166
46391;13830900;39.13166
46392;13831200;39.13166
46393;13831500;39.13166
46394;13831800;39.13166
46395;13832100;39.13166
46396;13832400;39.13245
46397;13832700;39.21537
46398;13833000;39.35201
46399;13833300;39.42545
46400;13833600;39.45942
46401;13833900;39.47436
46402;13834200;39.48109
46403;13834500;39.48401
46404;13834800;39.48531
46405;13835100;39.48587
46406;13835400;39.48612
46407;13835700;39.48620
46408;13836000;39.48620
46409;13836300;39.48620
46410;13836600;39.48620
46411;13836900;39.48620
46412;13837200;39.48620
46413;13837500;39.48620
46414;13837800;39.48620
46415;13838100;39.48620
46416;13838400;39.52712
46417;13838700;39.66824
46418;13839000;39.73353
46419;13839300;39.73393
46420;13839600;39.73393
46421;13839900;39.73393
46422;13840200;39.73393
46423;13840500;39.73393
46424;13840800;39.73393
46425;13841100;39.73393
46426;13841400;39.73393
46427;13841700;39.73393
46428;13842000;39.73393
46429;13842300;39.73393
46430;13842600;39.73393
46431;13842900;39.73393
46432;13843200;39.73393
46433;13843500;39.73393
46434;13843800;39.73393
46435;13844100;39.73393
46436;13844400;39.73393
46437;13844700;39.73393
46438;13845000;39.73393
46439;13845300;39.81716
46440;13845600;40.18068
46441;13845900;40.18144
46442;13846200;40.18162
46443;13846500;40.18166
46444;13846800;40.18166
46445;13847100;40.18166
46446;13847400;40.18166
46447;13847700;40.18166
46448;13848000;40.18166
46449;13848300;40.18166
46450;13848600;40.18166
46451;13848900;40.18166
46452;13849200;40.18166
46453;13849500;40.18166
46454;13849800;40.18166
46455;13850100;40.18166
46456;13850400;40.18166
46457;13850700;40.18166
46458;13851000;40.18166
46459;13851300;40.18166
46460;13851600;40.18166
46461;13851900;40.18166
46462;13852200;40.18166
46463;13852500;40.18166
46464;13852800;40.18166
46465;13853100;40.18166
46466;13853400;40.18166
46467;13853700;40.18166
46468;13854000;40.18166
46469;13854300;40.18166
46470;13854600;40.18166
46471;13854900;40.18166
46472;13855200;40.18166
46473;13855500;40.18166
46474;13855800;40.18166
46475;13856100;40.18166
46476;13856400;40.18166
46477;13856700;40.18166
46478;13857000;40.18166
46479;13857300;40.18166
46480;13857600;40.18166
46481;13857900;40.18166
46482;13858200;40.18166
46483;13858500;40.18166
46484;13858800;40.18166
46485;13859100;40.18166
46486;13859400;40.18166
46487;13859700;40.18166
46488;13860000;40.18166
46489;13860300;40.18166
46490;13860600;40.18166
46491;13860900;40.18166
46492;13861200;40.18166
46493;13861500;40.18166
46494;13861800;40.18166
46495;13862100;40.18166
46496;13862400;40.18166
46497;13862700;40.18166
46498;13863000;40.18166
46499;13863300;40.18166
46500;13863600;40.18166
46501;13863900;40.18166
46502;13864200;40.18166
46503;13864500;40.18166
46504;13864800;40.18166
46505;13865100;40.18166
46506;13865400;40.18166
46507;13865700;40.18166
46508;13866000;40.18166
46509;13866300;40.18166
46510;13866600;40.18166
46511;13866900;40.18166
46512;13867200;40.18166
46513;13867500;40.18166
46514;13867800;40.18166
46515;13868100;40.18166
46516;13868400;40.18166
46517;13868700;40.18166
46518;13869000;40.18166
46519;13869300;40.18166
46520;13869600;40.18166
46521;13869900;40.18166
46522;13870200;40.18166
46523;13870500;40.18166
46524;13870800;40.18166
46525;13871100;40.18166
46526;13871400;40.18166
46527;13871700;40.18166
46528;13872000;40.18166
46529;13872300;40.18166
46530;13872600;40.18166
46531;13872900;40.18166
46532;13873200;40.18166
46533;13873500;40.18166
46534;13873800;40.18166
46535;13874100;40.15450
46536;13874400;40.02078
46537;13874700;39.92303
46538;13875000;39.87721
46539;13875300;39.85684
46540;13875600;39.84792
46541;13875900;39.84399
46542;13876200;39.84228
46543;13876500;39.84153
46544;13876800;39.84122
46545;13877100;39.84108
46546;13877400;39.84107
46547;13877700;39.84107
46548;13878000;39.84107
46549;13878300;39.84107
46550;13878600;39.84107
46551;13878900;39.84107
46552;13879200;39.84107
46553;13879500;39.84107
46554;13879800;39.84107
46555;13880100;39.84107
46556;13880400;39.84107
46557;13880700;39.84107
46558;13881000;39.84107
46559;13881300;39.84107
46560;13881600;39.84107
46561;13881900;39.84107
46562;13882200;39.84107
46563;13882500;39.84107
46564;13882800;39.84107
46565;13883100;39.84107
46566;13883400;39.84107
46567;13883700;39.84107
46568;13884000;39.84107
46569;13884300;39.84107
46570;13884600;39.84107
46571;13884900;39.86440
46572;13885200;39.99660
46573;13885500;40.09643
46574;13885800;40.14377
46575;13886100;40.16514
46576;13886400;40.17446
46577;13886700;40.17859
46578;13887000;40.18038
46579;13887300;40.18117
46580;13887600;40.18150
46581;13887900;40.18165
46582;13888200;40.18166
46583;13888500;40.18166
46584;13888800;40.18166
46585;13889100;40.18166
46586;13889400;40.18166
46587;13889700;40.18166
46588;13890000;40.18166
46589;13890300;40.18166
46590;13890600;40.18166
46591;13890900;40.18166
46592;13891200;40.18166
46593;13891500;40.18166
46594;13891800;40.18166
46595;13892100;40.18166
46596;13892400;40.18166
46597;13892700;40.18166
46598;13893000;40.18166
46599;13893300;40.18166
46600;13893600;40.18166
46601;13893900;40.18166
46602;13894200;40.18166
46603;13894500;40.18166
46604;13894800;40.18166
46605;13895100;40.18166
46606;13895400;40.18166
46607;13895700;40.18166
46608;13896000;40.18166
46609;13896300;40.18166
46610;13896600;40.18166
46611;13896900;40.18166
46612;13897200;40.18166
46613;13897500;40.18166
46614;13897800;40.18166
46615;13898100;40.18166
46616;13898400;40.18166
46617;13898700;40.18166
46618;13899000;40.18166
46619;13899300;40.18166
46620;13899600;40.18166
46621;13899900;40.18166
46622;13900200;40.18166
46623;13900500;40.18166
46624;13900800;40.18166
46625;13901100;40.18166
46626;13901400;40.18166
46627;13901700;40.18166
46628;13902000;40.18166
46629;13902300;40.18166
46630;13902600;40.18166
46631;13902900;40.18166
46632;13903200;40.18166
46633;13903500;40.18166
46634;13903800;40.18166
46635;13904100;40.18166
46636;13904400;40.18166
46637;13904700;40.18166
46638;13905000;40.18166
46639;13905300;40.18166
46640;13905600;40.18166
46641;13905900;40.18166
46642;13906200;40.18166
46643;13906500;40.18166
46644;13906800;40.18166
46645;13907100;40.18166
46646;13907400;40.18166
46647;13907700;40.18166
46648;13908000;40.21208
46649;13908300;40.35451
46650;13908600;40.45396
46651;13908900;40.50032
46652;13909200;40.52070
46653;13909500;40.52953
46654;13909800;40.53338
46655;13910100;40.53504
46656;13910400;40.53576
46657;13910700;40.53607
46658;13911000;40.53620
46659;13911300;40.53620
46660;13911600;40.53620
46661;13911900;40.53620
46662;13912200;40.53620
46663;13912500;40.53620
46664;13912800;40.53620
46665;13913100;40.53620
46666;13913400;40.53620
46667;13913700;40.53620
46668;13914000;40.53620
46669;13914300;40.53620
46670;13914600;40.53620
46671;13914900;40.53620
46672;13915200;40.53620
46673;13915500;40.53620
46674;13915800;40.53620
46675;13916100;40.53620
46676;13916400;40.53620
46677;13916700;40.53620
46678;13917000;40.53620
46679;13917300;40.53620
46680;13917600;40.53620
46681;13917900;40.53620
46682;13918200;40.53620
46683;13918500;40.53620
46684;13918800;40.53620
46685;13919100;40.53620
46686;13919400;40.53620
46687;13919700;40.53620
46688;13920000;40.53620
46689;13920300;40.53620
46690;13920600;40.53620
46691;13920900;40.53620
46692;13921200;40.53620
46693;13921500;40.53620
46694;13921800;40.53620
46695;13922100;40.53620
46696;13922400;40.53620
46697;13922700;40.53620
46698;13923000;40.53620
46699;13923300;40.53620
46700;13923600;40.53620
46701;13923900;40.53620
46702;13924200;40.53620
46703;13924500;40.53620
46704;13924800;40.56938
46705;13925100;40.70740
46706;13925400;40.80050
46707;13925700;40.84370
46708;13926000;40.86266
46709;13926300;40.87089
46710;13926600;40.87448
46711;13926900;40.87604
46712;13927200;40.87671
46713;13927500;40.87699
46714;13927800;40.87711
46715;13928100;40.87711
46716;13928400;40.87711
46717;13928700;40.87711
46718;13929000;40.87711
46719;13929300;40.87711
46720;13929600;40.87711
46721;13929900;40.87711
46722;13930200;40.87711
46723;13930500;40.87711
46724;13930800;40.87711
46725;13931100;40.87711
46726;13931400;40.87711
46727;13931700;40.87711
46728;13932000;40.87711
46729;13932300;40.87711
46730;13932600;40.87711
46731;13932900;40.87711
46732;13933200;40.87711
46733;13933500;40.87711
46734;13933800;40.87711
46735;13934100;40.87711
46736;13934400;40.87711
46737;13934700;40.87711
46738;13935000;40.87711
46739;13935300;40.87711
46740;13935600;40.87711
46741;13935900;40.87711
46742;13936200;40.87711
46743;13936500;40.87711
46744;13936800;40.87711
46745;13937100;40.87711
46746;13937400;40.87711
46747;13937700;40.87711
46748;13938000;40.87711
46749;13938300;40.87711
46750;13938600;40.87711
46751;13938900;40.87711
46752;13939200;40.87711
46753;13939500;40.87711
46754;13939800;40.87711
46755;13940100;40.87711
46756;13940400;40.87711
46757;13940700;40.87711
46758;13941000;40.87711
46759;13941300;40.87711
46760;13941600;40.87711
46761;13941900;40.87711
46762;13942200;40.87711
46763;13942500;40.87711
46764;13942800;40.87711
46765;13943100;40.87711
46766;13943400;40.87711
46767;13943700;40.87711
46768;13944000;40.87711
46769;13944300;40.87711
46770;13944600;40.87711
46771;13944900;40.87711
46772;13945200;40.87711
46773;13945500;40.87711
46774;13945800;40.87711
46775;13946100;40.87711
46776;13946400;40.87711
46777;13946700;40.87711
46778;13947000;40.83604
46779;13947300;40.69693
46780;13947600;40.60867
46781;13947900;40.56795
46782;13948200;40.55009
46783;13948500;40.54234
46784;13948800;40.53898
46785;13949100;40.53752
46786;13949400;40.53689
46787;13949700;40.53663
46788;13950000;40.53653
46789;13950300;40.53653
46790;13950600;40.53653
46791;13950900;40.53653
46792;13951200;40.53653
46793;13951500;40.53653
46794;13951800;40.53653
46795;13952100;40.53653
46796;13952400;40.49078
46797;13952700;40.34572
46798;13953000;40.25539
46799;13953300;40.21395
46800;13953600;40.19579
46801;13953900;40.18790
46802;13954200;40.18448
46803;13954500;40.18300
46804;13954800;40.18236
46805;13955100;40.18209
46806;13955400;40.18198
46807;13955700;40.18198
46808;13956000;40.18198
46809;13956300;40.18198
46810;13956600;40.18198
46811;13956900;40.18198
46812;13957200;40.18198
46813;13957500;40.18198
46814;13957800;40.18198
46815;13958100;40.18198
46816;13958400;40.18198
46817;13958700;40.18198
46818;13959000;40.18198
46819;13959300;40.18198
46820;13959600;40.18198
46821;13959900;40.18198
46822;13960200;40.18198
46823;13960500;40.18198
46824;13960800;40.18198
46825;13961100;40.18198
46826;13961400;40.18198
46827;13961700;40.18198
46828;13962000;40.18198
46829;13962300;40.18198
46830;13962600;40.18198
46831;13962900;40.18198
46832;13963200;40.18220
46833;13963500;40.25919
46834;13963800;40.39896
46835;13964100;40.47528
46836;13964400;40.50974
46837;13964700;40.52479
46838;13965000;40.53132
46839;13965300;40.53415
46840;13965600;40.53538
46841;13965900;40.53591
46842;13966200;40.56324
46843;13966500;40.69901
46844;13966800;40.79621
46845;13967100;40.84177
46846;13967400;40.86182
46847;13967700;40.87055
46848;13968000;40.87434
46849;13968300;40.87597
46850;13968600;40.87668
46851;13968900;40.87698
46852;13969200;40.87711
46853;13969500;40.87711
46854;13969800;40.87711
46855;13970100;40.87711
46856;13970400;40.87711
46857;13970700;40.87711
46858;13971000;40.87711
46859;13971300;40.87711
46860;13971600;40.87711
46861;13971900;40.87711
46862;13972200;40.87711
46863;13972500;40.87711
46864;13972800;40.87711
46865;13973100;40.87711
46866;13973400;40.88378
46867;13973700;40.99608
46868;13974000;41.11396
46869;13974300;41.17229
46870;13974600;41.19823
46871;13974900;41.20950
46872;13975200;41.21439
46873;13975500;41.21651
46874;13975800;41.21743
46875;13976100;41.21782
46876;13976400;41.23267
46877;13976700;41.35947
46878;13977000;41.46716
46879;13977300;41.51877
46880;13977600;41.54155
46881;13977900;41.55145
46882;13978200;41.55574
46883;13978500;41.55761
46884;13978800;41.56200
46885;13979100;41.66673
46886;13979400;41.79276
46887;13979700;41.85642
46888;13980000;41.88482
46889;13980300;41.89725
46890;13980600;41.90264
46891;13980900;41.90499
46892;13981200;41.90600
46893;13981500;41.90643
46894;13981800;41.90662
46895;13982100;41.90665
46896;13982400;41.90665
46897;13982700;41.90665
46898;13983000;41.90665
46899;13983300;41.90665
46900;13983600;41.90665
46901;13983900;41.90665
46902;13984200;41.90665
46903;13984500;41.90665
46904;13984800;41.90665
46905;13985100;41.90665
46906;13985400;41.90665
46907;13985700;41.90665
46908;13986000;41.90665
46909;13986300;41.90665
46910;13986600;41.90665
46911;13986900;41.90665
46912;13987200;41.90665
46913;13987500;41.90665
46914;13987800;41.90665
46915;13988100;41.90665
46916;13988400;41.90665
46917;13988700;41.90665
46918;13989000;41.90665
46919;13989300;41.90665
46920;13989600;41.90665
46921;13989900;41.90665
46922;13990200;41.90665
46923;13990500;41.90665
46924;13990800;41.90665
46925;13991100;41.90665
46926;13991400;41.90665
46927;13991700;41.90665
46928;13992000;41.90665
46929;13992300;41.90665
46930;13992600;41.90665
46931;13992900;41.90665
46932;13993200;41.90665
46933;13993500;41.90665
46934;13993800;41.90665
46935;13994100;41.90665
46936;13994400;41.90665
46937;13994700;41.90665
46938;13995000;41.90665
46939;13995300;41.90665
46940;13995600;41.90665
46941;13995900;41.90665
46942;13996200;41.92198
46943;13996500;42.04930
46944;13996800;42.15638
46945;13997100;42.20762
46946;13997400;42.23027
46947;13997700;42.24013
46948;13998000;42.24441
46949;13998300;42.24626
46950;13998600;42.24707
46951;13998900;42.24741
46952;13999200;42.24756
46953;13999500;42.24757
46954;13999800;42.24757
46955;14000100;42.24757
46956;14000400;42.24757
46957;14000700;42.24757
46958;14001000;42.24757
46959;14001300;42.24757
46960;14001600;42.24757
46961;14001900;42.24757
46962;14002200;42.24757
46963;14002500;42.24757
46964;14002800;42.24757
46965;14003100;42.24757
46966;14003400;42.24757
46967;14003700;42.24757
46968;14004000;42.24757
46969;14004300;42.24757
46970;14004600;42.24757
46971;14004900;42.24757
46972;14005200;42.24757
46973;14005500;42.24757
46974;14005800;42.24757
46975;14006100;42.24757
46976;14006400;42.24757
46977;14006700;42.24757
46978;14007000;42.24757
46979;14007300;42.24757
46980;14007600;42.24757
46981;14007900;42.24757
46982;14008200;42.24757
46983;14008500;42.24757
46984;14008800;42.24757
46985;14009100;42.24757
46986;14009400;42.24757
46987;14009700;42.24757
46988;14010000;42.24757
46989;14010300;42.24757
46990;14010600;42.24757
46991;14010900;42.24757
46992;14011200;42.24757
46993;14011500;42.24757
46994;14011800;42.24757
46995;14012100;42.24757
46996;14012400;42.24757
46997;14012700;42.24757
46998;14013000;42.24757
46999;14013300;42.24757
47000;14013600;42.24757
47001;14013900;42.24757
47002;14014200;42.24757
47003;14014500;42.24757
47004;14014800;42.24757
47005;14015100;42.24757
47006;14015400;42.24757
47007;14015700;42.24757
47008;14016000;42.24757
47009;14016300;42.24757
47010;14016600;42.24757
47011;14016900;42.24757
47012;14017200;42.24757
47013;14017500;42.24757
47014;14017800;42.24757
47015;14018100;42.24757
47016;14018400;42.24757
47017;14018700;42.24757
47018;14019000;42.24757
47019;14019300;42.24757
47020;14019600;42.24757
47021;14019900;42.24757
47022;14020200;42.24757
47023;14020500;42.24757
47024;14020800;42.24757
47025;14021100;42.24757
47026;14021400;42.24757
47027;14021700;42.24757
47028;14022000;42.24757
47029;14022300;42.24425
47030;14022600;42.14292
47031;14022900;42.01920
47032;14023200;41.95638
47033;14023500;41.92837
47034;14023800;41.91620
47035;14024100;41.91091
47036;14024400;41.90862
47037;14024700;41.90762
47038;14025000;41.90720
47039;14025300;41.90701
47040;14025600;41.90698
47041;14025900;41.90698
47042;14026200;41.90698
47043;14026500;41.90698
47044;14026800;41.90698
47045;14027100;41.90698
47046;14027400;41.90698
47047;14027700;41.90698
47048;14028000;41.90698
47049;14028300;41.90698
47050;14028600;41.85571
47051;14028900;41.71375
47052;14029200;41.62833
47053;14029500;41.58927
47054;14029800;41.57222
47055;14030100;41.56481
47056;14030400;41.56160
47057;14030700;41.56020
47058;14031000;41.55960
47059;14031300;41.55934
47060;14031600;41.55925
47061;14031900;41.55925
47062;14032200;41.55925
47063;14032500;41.55925
47064;14032800;41.51242
47065;14033100;41.37303
47066;14033400;41.28774
47067;14033700;41.24855
47068;14034000;41.23142
47069;14034300;41.22396
47070;14034600;41.22071
47071;14034900;41.21930
47072;14035200;41.21870
47073;14035500;41.21844
47074;14035800;41.21835
47075;14036100;41.21835
47076;14036400;41.21835
47077;14036700;41.21835
47078;14037000;41.21835
47079;14037300;41.21835
47080;14037600;41.21677
47081;14037900;41.12538
47082;14038200;40.99719
47083;14038500;40.93041
47084;14038800;40.90043
47085;14039100;40.88735
47086;14039400;40.88167
47087;14039700;40.87920
47088;14040000;40.87813
47089;14040300;40.87768
47090;14040600;40.87747
47091;14040900;40.87743
47092;14041200;40.87627
47093;14041500;40.78858
47094;14041800;40.65865
47095;14042100;40.59051
47096;14042400;40.55997
47097;14042700;40.54665
47098;14043000;40.54085
47099;14043300;40.53833
47100;14043600;40.53724
47101;14043900;40.53678
47102;14044200;40.53657
47103;14044500;40.53653
47104;14044800;40.53653
47105;14045100;40.53653
47106;14045400;40.53653
47107;14045700;40.53653
47108;14046000;40.53653
47109;14046300;40.53653
47110;14046600;40.53653
47111;14046900;40.53653
47112;14047200;40.53653
47113;14047500;40.53653
47114;14047800;40.53653
47115;14048100;40.53653
47116;14048400;40.53653
47117;14048700;40.53653
47118;14049000;40.53653
47119;14049300;40.53653
47120;14049600;40.53653
47121;14049900;40.53653
47122;14050200;40.53653
47123;14050500;40.53653
47124;14050800;40.53653
47125;14051100;40.53653
47126;14051400;40.53653
47127;14051700;40.53653
47128;14052000;40.53653
47129;14052300;40.53653
47130;14052600;40.53653
47131;14052900;40.53653
47132;14053200;40.53653
47133;14053500;40.53653
47134;14053800;40.53653
47135;14054100;40.53653
47136;14054400;40.53653
47137;14054700;40.53653
47138;14055000;40.53653
47139;14055300;40.53653
47140;14055600;40.53653
47141;14055900;40.53653
47142;14056200;40.53653
47143;14056500;40.53653
47144;14056800;40.53653
47145;14057100;40.53653
47146;14057400;40.53653
47147;14057700;40.53653
47148;14058000;40.53653
47149;14058300;40.53653
47150;14058600;40.53653
47151;14058900;40.53653
47152;14059200;40.53653
47153;14059500;40.53653
47154;14059800;40.53653
47155;14060100;40.53653
47156;14060400;40.53653
47157;14060700;40.53653
47158;14061000;40.53653
47159;14061300;40.53653
47160;14061600;40.53653
47161;14061900;40.53653
47162;14062200;40.53653
47163;14062500;40.53653
47164;14062800;40.53653
47165;14063100;40.53653
47166;14063400;40.53653
47167;14063700;40.53653
47168;14064000;40.53653
47169;14064300;40.53653
47170;14064600;40.53653
47171;14064900;40.53653
47172;14065200;40.53686
47173;14065500;40.61385
47174;14065800;40.74740
47175;14066100;40.81958
47176;14066400;40.85210
47177;14066700;40.86633
47178;14067000;40.87250
47179;14067300;40.87518
47180;14067600;40.87634
47181;14067900;40.87684
47182;14068200;40.87706
47183;14068500;40.87711
47184;14068800;40.87711
47185;14069100;40.92093
47186;14069400;41.06054
47187;14069700;41.14740
47188;14070000;41.18728
47189;14070300;41.20474
47190;14070600;41.21232
47191;14070900;41.21561
47192;14071200;41.21704
47193;14071500;41.21766
47194;14071800;41.21792
47195;14072100;41.21802
47196;14072400;41.21802
47197;14072700;41.21839
47198;14073000;41.29590
47199;14073300;41.42937
47200;14073600;41.50151
47201;14073900;41.53403
47202;14074200;41.54819
47203;14074500;41.55434
47204;14074800;41.55700
47205;14075100;41.55816
47206;14075400;41.55866
47207;14075700;41.55888
47208;14076000;41.55893
47209;14076300;41.55893
47210;14076600;41.55893
47211;14076900;41.55893
47212;14077200;41.55893
47213;14077500;41.55893
47214;14077800;41.55893
47215;14078100;41.55893
47216;14078400;41.55893
47217;14078700;41.55893
47218;14079000;41.55893
47219;14079300;41.55893
47220;14079600;41.55893
